frame,acc_x,acc_y,acc_z,timestamp
507,1.0825489,4.282295,8.799302,20231017_132313_116
508,1.0154883,4.2248144,8.765772,20231017_132313_119
509,1.0681788,4.258345,8.737032,20231017_132313_121
510,1.0633887,4.248765,8.689131,20231017_132313_123
511,1.1543995,4.2248144,8.665181,20231017_132313_126
512,1.0873389,4.272715,8.602911,20231017_132313_129
513,1.1208692,4.282295,8.62207,20231017_132313_132
514,1.0394385,4.253555,8.717872,20231017_132313_134
515,1.1352394,4.2152348,8.655601,20231017_132313_136
516,1.0873389,4.258345,8.708291,20231017_132313_139
517,1.0825489,4.2104445,8.689131,20231017_132313_141
518,1.101709,4.2248144,8.737032,20231017_132313_144
519,1.0873389,4.263135,8.689131,20231017_132313_147
520,1.0250684,4.181704,8.669971,20231017_132313_149
521,1.0777588,4.267925,8.669971,20231017_132313_152
522,1.1208692,4.1721244,8.703502,20231017_132313_154
523,1.0538087,4.1242237,8.737032,20231017_132313_157
524,1.0298585,4.138594,8.770562,20231017_132313_159
525,0.98195803,4.148174,8.823253,20231017_132313_162
526,1.0154883,4.143384,8.856783,20231017_132313_167
527,0.97237796,4.248765,8.703502,20231017_132313_168
528,1.0298585,4.2152348,8.789722,20231017_132313_170
529,0.9484278,4.2152348,8.823253,20231017_132313_172
530,1.0202783,4.2200246,8.875943,20231017_132313_175
531,0.9867481,4.267925,8.875943,20231017_132313_177
532,1.0346485,4.2008643,8.919053,20231017_132313_180
533,1.0298585,4.239185,8.885523,20231017_132313_182
534,1.0106983,4.248765,8.8951025,20231017_132313_185
535,1.0681788,4.2343946,8.871153,20231017_132313_188
536,1.0059083,4.1960745,8.856783,20231017_132313_190
537,1.0154883,4.239185,8.837623,20231017_132313_193
538,1.0154883,4.2152348,8.871153,20231017_132313_195
539,1.0011182,4.2296047,8.828042,20231017_132313_198
540,1.0298585,4.2152348,8.799302,20231017_132313_200
541,1.0298585,4.2343946,8.823253,20231017_132313_202
542,1.0490186,4.2296047,8.904683,20231017_132313_205
543,1.0394385,4.176914,8.919053,20231017_132313_208
544,1.0154883,4.2056546,8.890313,20231017_132313_210
545,1.0011182,4.258345,8.899893,20231017_132313_213
546,0.96758795,4.248765,8.928633,20231017_132313_215
547,1.0442286,4.248765,8.880733,20231017_132313_218
548,1.0777588,4.1864944,8.923843,20231017_132313_221
549,1.0585986,4.2056546,8.890313,20231017_132313_223
550,1.0777588,4.2200246,8.890313,20231017_132313_226
551,1.0681788,4.152964,8.8951025,20231017_132313_228
552,1.0154883,4.143384,8.928633,20231017_132313_231
553,1.0585986,4.148174,8.923843,20231017_132313_234
554,1.1064991,4.133804,8.933423,20231017_132313_236
555,1.0298585,4.157754,8.875943,20231017_132313_238
556,1.0394385,4.181704,8.789722,20231017_132313_241
557,1.0394385,4.152964,8.847202,20231017_132313_244
558,1.0729688,4.1864944,8.928633,20231017_132313_246
559,1.092129,4.143384,8.8951025,20231017_132313_249
560,1.096919,4.129014,8.880733,20231017_132313_251
561,1.0250684,4.138594,8.899893,20231017_132313_254
562,1.0250684,4.0523734,8.880733,20231017_132313_257
563,1.0538087,4.129014,9.0004835,20231017_132313_259
564,1.0106983,4.129014,8.976534,20231017_132313_261
565,1.0059083,4.1625443,8.880733,20231017_132313_263
566,1.0633887,4.119434,8.938213,20231017_132313_267
567,1.0538087,4.1960745,8.976534,20231017_132313_269
568,1.0681788,4.2200246,8.971744,20231017_132313_272
569,1.0106983,4.258345,8.943004,20231017_132313_275
570,1.0633887,4.176914,8.933423,20231017_132313_278
571,1.0202783,4.167334,8.966953,20231017_132313_280
572,1.0154883,4.133804,8.914263,20231017_132313_282
573,1.0154883,4.1864944,8.890313,20231017_132313_284
574,1.0202783,4.2152348,8.914263,20231017_132313_287
575,0.9532178,4.2152348,8.919053,20231017_132313_290
576,1.0154883,4.277505,8.933423,20231017_132313_292
577,1.0442286,4.3206153,8.909473,20231017_132313_295
578,1.0106983,4.3206153,8.8951025,20231017_132313_297
579,1.0250684,4.3301954,8.880733,20231017_132313_299
580,1.0873389,4.373306,8.885523,20231017_132313_302
581,1.0777588,4.430786,8.804092,20231017_132313_304
582,1.0633887,4.368516,8.866363,20231017_132313_307
583,1.0681788,4.3254056,8.828042,20231017_132313_309
584,1.0633887,4.296665,8.851993,20231017_132313_312
585,1.0442286,4.2104445,8.751402,20231017_132313_314
586,1.0442286,4.119434,8.861572,20231017_132313_317
587,1.0633887,4.1098537,8.794512,20231017_132313_320
588,1.0681788,4.0811133,8.813672,20231017_132313_322
589,1.0681788,3.9182522,8.823253,20231017_132313_325
590,1.1112891,3.9469924,8.789722,20231017_132313_327
591,1.1160791,3.9853127,8.818462,20231017_132313_330
592,1.1208692,3.9661524,8.847202,20231017_132313_332
593,1.092129,4.018843,8.866363,20231017_132313_335
594,1.0442286,4.0811133,8.847202,20231017_132313_338
595,1.0538087,4.1146436,8.866363,20231017_132313_341
596,1.1256592,4.138594,8.746612,20231017_132313_343
597,1.0394385,4.2439747,8.823253,20231017_132313_345
598,1.0681788,4.2056546,8.875943,20231017_132313_348
599,1.0442286,4.263135,8.866363,20231017_132313_350
600,1.096919,4.287085,8.880733,20231017_132313_356
601,1.0873389,4.373306,8.856783,20231017_132313_357
602,1.0538087,4.3206153,8.794512,20231017_132313_359
603,0.9627979,4.378096,8.861572,20231017_132313_361
604,0.9915381,4.4643164,8.794512,20231017_132313_363
605,0.97237796,4.5601172,8.813672,20231017_132313_365
606,1.0394385,4.493057,8.875943,20231017_132313_368
607,0.9627979,4.512217,8.923843,20231017_132313_370
608,0.97237796,4.3445654,8.919053,20231017_132313_373
609,1.0538087,4.378096,8.842413,20231017_132313_376
610,1.1256592,4.296665,8.823253,20231017_132313_379
611,1.0729688,4.2248144,8.813672,20231017_132313_380
612,1.101709,4.095484,8.842413,20231017_132313_383
613,1.092129,4.038003,8.799302,20231017_132313_385
614,1.0585986,3.9517825,8.727451,20231017_132313_388
615,1.1496094,3.9901028,8.732242,20231017_132313_390
616,1.1160791,3.9565725,8.794512,20231017_132313_392
617,1.1208692,4.018843,8.746612,20231017_132313_395
618,1.0825489,4.0667434,8.655601,20231017_132313_398
619,1.0825489,4.033213,8.780142,20231017_132313_400
620,1.0346485,4.095484,8.698711,20231017_132313_403
621,1.0442286,4.119434,8.780142,20231017_132313_405
622,1.0681788,4.143384,8.765772,20231017_132313_408
623,1.0059083,4.2056546,8.708291,20231017_132313_411
624,1.0298585,4.181704,8.722662,20231017_132313_413
625,1.0298585,4.1098537,8.727451,20231017_132313_415
626,1.0633887,4.2296047,8.799302,20231017_132313_418
627,1.1064991,4.2056546,8.885523,20231017_132313_420
628,1.096919,4.148174,8.717872,20231017_132313_423
629,1.0729688,4.138594,8.727451,20231017_132313_425
630,1.0633887,4.138594,8.741821,20231017_132313_428
631,1.0681788,4.176914,8.799302,20231017_132313_431
632,1.0585986,4.2104445,8.751402,20231017_132313_433
633,1.0346485,4.1050634,8.741821,20231017_132313_436
634,0.9963282,4.1625443,8.832832,20231017_132313_438
635,1.0250684,4.2104445,8.780142,20231017_132313_441
636,0.97237796,4.248765,8.919053,20231017_132313_444
637,0.93405765,4.3349857,8.823253,20231017_132313_446
638,0.97237796,4.3637257,8.875943,20231017_132313_449
639,0.9627979,4.258345,8.713081,20231017_132313_452
640,0.9963282,4.267925,8.828042,20231017_132313_454
641,1.0011182,4.3254056,8.818462,20231017_132313_457
642,0.9436377,4.248765,8.890313,20231017_132313_459
643,0.93405765,4.267925,8.875943,20231017_132313_462
644,1.0202783,4.2008643,8.875943,20231017_132313_465
645,0.9388477,4.1625443,8.914263,20231017_132313_467
646,1.0490186,4.2104445,8.914263,20231017_132313_470
647,0.9915381,4.239185,8.8951025,20231017_132313_472
648,0.98195803,4.2918754,8.909473,20231017_132313_474
649,1.0011182,4.167334,8.8951025,20231017_132313_477
650,1.0059083,4.138594,8.923843,20231017_132313_479
651,1.0538087,4.263135,8.914263,20231017_132313_482
652,1.0011182,4.129014,8.904683,20231017_132313_484
653,1.0011182,4.167334,8.875943,20231017_132313_487
654,1.0633887,4.157754,8.952583,20231017_132313_489
655,1.0490186,4.143384,8.957374,20231017_132313_492
656,1.0873389,4.1864944,8.957374,20231017_132313_494
657,1.1112891,4.181704,8.952583,20231017_132313_497
658,1.092129,4.2104445,9.029224,20231017_132313_499
659,1.1112891,4.138594,8.938213,20231017_132313_502
660,1.0729688,4.1864944,8.919053,20231017_132313_504
661,1.092129,4.167334,9.019644,20231017_132313_507
662,1.1256592,4.2248144,9.043594,20231017_132313_509
663,1.0873389,4.1721244,8.928633,20231017_132313_512
664,1.1208692,4.1864944,9.029224,20231017_132313_514
665,1.1639795,4.2104445,8.914263,20231017_132313_517
666,1.0585986,4.1960745,8.990904,20231017_132313_519
667,1.092129,4.2104445,8.914263,20231017_132313_522
668,1.1208692,4.1960745,8.952583,20231017_132313_524
669,1.0825489,4.239185,8.990904,20231017_132313_527
670,1.1208692,4.2152348,8.986114,20231017_132313_530
671,1.0825489,4.1864944,8.976534,20231017_132313_533
672,1.101709,4.282295,8.952583,20231017_132313_535
673,1.1112891,4.2343946,8.962164,20231017_132313_538
674,1.0633887,4.239185,8.919053,20231017_132313_540
675,1.1064991,4.2439747,8.990904,20231017_132313_543
676,1.101709,4.253555,9.010064,20231017_132313_545
677,1.0873389,4.191284,8.986114,20231017_132313_548
678,1.096919,4.2248144,8.847202,20231017_132313_550
679,1.0442286,4.2918754,8.914263,20231017_132313_553
680,1.0633887,4.3062453,8.962164,20231017_132313_555
681,1.0681788,4.2104445,8.842413,20231017_132313_558
682,1.0777588,4.167334,8.8951025,20231017_132313_560
683,1.0585986,4.3062453,8.871153,20231017_132313_563
684,1.0394385,4.2056546,8.823253,20231017_132313_565
685,1.0873389,4.1721244,8.808882,20231017_132313_568
686,1.092129,4.2152348,8.727451,20231017_132313_570
687,1.0633887,4.2248144,8.756192,20231017_132313_573
688,1.1400293,4.2296047,8.780142,20231017_132313_576
689,1.0825489,4.2200246,8.732242,20231017_132313_578
690,1.0633887,4.181704,8.708291,20231017_132313_581
691,1.1112891,4.272715,8.693921,20231017_132313_583
692,1.0825489,4.2056546,8.722662,20231017_132313_586
693,1.0538087,4.258345,8.804092,20231017_132313_589
694,1.0633887,4.157754,8.746612,20231017_132313_590
695,1.0346485,4.263135,8.746612,20231017_132313_594
696,1.1304493,4.296665,8.737032,20231017_132313_597
697,1.0490186,4.263135,8.808882,20231017_132313_599
698,1.0729688,4.2343946,8.737032,20231017_132313_601
699,1.0681788,4.272715,8.775352,20231017_132313_603
700,1.092129,4.253555,8.703502,20231017_132313_606
701,1.1064991,4.3158255,8.760982,20231017_132313_608
702,1.1400293,4.311035,8.756192,20231017_132313_611
703,1.092129,4.272715,8.732242,20231017_132313_613
704,1.1208692,4.272715,8.727451,20231017_132313_616
705,1.0585986,4.3014555,8.813672,20231017_132313_619
706,1.0873389,4.272715,8.741821,20231017_132313_621
707,1.0873389,4.296665,8.842413,20231017_132313_623
708,1.0154883,4.258345,8.875943,20231017_132313_626
709,1.0681788,4.258345,8.837623,20231017_132313_629
710,1.1256592,4.176914,8.847202,20231017_132313_631
711,1.101709,4.2104445,8.866363,20231017_132313_634
712,1.1160791,4.2104445,8.808882,20231017_132313_636
713,1.0250684,4.2008643,8.813672,20231017_132313_638
714,1.101709,4.157754,8.751402,20231017_132313_641
715,1.0633887,4.167334,8.794512,20231017_132313_643
716,1.0250684,4.1864944,8.756192,20231017_132313_646
717,1.0729688,4.138594,8.765772,20231017_132313_649
718,1.0250684,4.143384,8.856783,20231017_132313_652
719,1.0394385,4.167334,8.799302,20231017_132313_654
720,0.9915381,4.181704,8.760982,20231017_132313_657
721,1.0585986,4.1864944,8.808882,20231017_132313_659
722,0.96758795,4.263135,8.741821,20231017_132313_662
723,0.9915381,4.1721244,8.823253,20231017_132313_664
724,1.0442286,4.1960745,8.880733,20231017_132313_667
725,1.0202783,4.167334,8.923843,20231017_132313_669
726,0.9484278,4.1721244,8.866363,20231017_132313_672
727,1.0729688,4.1625443,8.880733,20231017_132313_674
728,1.0825489,4.148174,8.698711,20231017_132313_677
729,1.0154883,4.157754,8.832832,20231017_132313_679
730,1.0154883,4.181704,8.794512,20231017_132313_682
731,1.0729688,4.191284,8.818462,20231017_132313_684
732,1.0106983,4.181704,8.813672,20231017_132313_687
733,1.0633887,4.1721244,8.856783,20231017_132313_690
734,1.0681788,4.2152348,8.741821,20231017_132313_692
735,1.0394385,4.2008643,8.832832,20231017_132313_695
736,1.0633887,4.311035,8.751402,20231017_132313_697
737,1.0346485,4.272715,8.842413,20231017_132313_700
738,1.1352394,4.258345,8.933423,20231017_132313_702
739,1.0825489,4.2104445,8.794512,20231017_132313_705
740,1.1112891,4.1960745,8.784932,20231017_132313_707
741,1.1160791,4.272715,8.784932,20231017_132313_710
742,1.1304493,4.239185,8.861572,20231017_132313_712
743,1.0777588,4.1864944,8.880733,20231017_132313_715
744,1.1304493,4.258345,8.875943,20231017_132313_718
745,1.0490186,4.248765,8.871153,20231017_132313_720
746,1.0633887,4.2296047,8.8951025,20231017_132313_722
747,1.0154883,4.239185,8.842413,20231017_132313_725
748,1.0250684,4.2200246,8.804092,20231017_132313_728
749,1.0298585,4.2056546,8.799302,20231017_132313_730
750,1.0538087,4.296665,8.866363,20231017_132313_733
751,1.0633887,4.239185,8.890313,20231017_132313_735
752,1.1352394,4.2343946,8.861572,20231017_132313_738
753,1.1064991,4.3014555,8.837623,20231017_132313_740
754,1.0681788,4.3062453,8.8951025,20231017_132313_742
755,1.1160791,4.277505,8.919053,20231017_132313_745
756,1.1112891,4.277505,8.789722,20231017_132313_748
757,1.1400293,4.272715,8.885523,20231017_132313_751
758,1.0585986,4.267925,8.799302,20231017_132313_753
759,1.0154883,4.267925,8.818462,20231017_132313_756
760,1.0202783,4.311035,8.813672,20231017_132313_758
761,1.0873389,4.2008643,8.794512,20231017_132313_761
762,1.0346485,4.1864944,8.737032,20231017_132313_764
763,1.0346485,4.2008643,8.780142,20231017_132313_766
764,1.092129,4.2104445,8.756192,20231017_132313_768
765,1.0633887,4.157754,8.837623,20231017_132313_771
766,1.092129,4.296665,8.885523,20231017_132313_773
767,1.0777588,4.2200246,8.794512,20231017_132313_776
768,1.0729688,4.253555,8.823253,20231017_132313_778
769,1.0873389,4.258345,8.789722,20231017_132313_781
770,1.0729688,4.2439747,8.837623,20231017_132313_784
771,1.0777588,4.191284,8.756192,20231017_132313_786
772,1.0777588,4.239185,8.904683,20231017_132313_789
773,1.0681788,4.253555,8.851993,20231017_132313_791
774,1.1160791,4.2008643,8.875943,20231017_132313_794
775,1.096919,4.272715,8.847202,20231017_132313_796
776,1.0681788,4.2439747,8.904683,20231017_132313_799
777,1.096919,4.176914,8.971744,20231017_132313_801
778,1.0250684,4.129014,8.904683,20231017_132313_804
779,1.0825489,4.148174,8.866363,20231017_132313_807
780,1.0490186,4.253555,8.909473,20231017_132313_809
781,1.0154883,4.095484,8.919053,20231017_132313_811
782,1.0490186,4.1050634,8.933423,20231017_132313_814
783,1.0873389,4.119434,8.962164,20231017_132313_816
784,1.0729688,4.152964,8.971744,20231017_132313_819
785,1.0585986,4.129014,8.966953,20231017_132313_821
786,1.0777588,4.157754,8.947793,20231017_132313_824
787,1.0825489,4.157754,8.919053,20231017_132313_826
788,1.0490186,4.2104445,8.957374,20231017_132313_829
789,1.0585986,4.1721244,8.966953,20231017_132313_831
790,1.0250684,4.1721244,8.943004,20231017_132313_834
791,1.0346485,4.1721244,8.914263,20231017_132313_836
792,1.0011182,4.1625443,8.875943,20231017_132313_839
793,0.9963282,4.129014,8.885523,20231017_132313_841
794,0.9627979,4.239185,8.904683,20231017_132313_844
795,1.0298585,4.2056546,8.880733,20231017_132313_847
796,0.977168,4.1864944,8.789722,20231017_132313_849
797,0.9915381,4.2296047,8.871153,20231017_132313_857
798,0.9627979,4.152964,8.851993,20231017_132313_857
799,1.0250684,4.1721244,8.871153,20231017_132313_858
800,1.0346485,4.1960745,8.780142,20231017_132313_860
801,1.0538087,4.181704,8.808882,20231017_132313_862
802,1.0442286,4.272715,8.808882,20231017_132313_865
803,1.0011182,4.119434,8.780142,20231017_132313_867
804,1.0585986,4.2343946,8.775352,20231017_132313_870
805,1.0346485,4.1960745,8.813672,20231017_132313_872
806,1.0633887,4.2008643,8.756192,20231017_132313_876
807,0.9915381,4.2104445,8.741821,20231017_132313_878
808,0.8334668,4.2008643,8.746612,20231017_132313_880
809,1.0490186,4.1960745,8.727451,20231017_132313_882
810,1.0873389,4.176914,8.770562,20231017_132313_885
811,1.0729688,4.191284,8.727451,20231017_132313_887
812,1.1208692,4.1960745,8.693921,20231017_132313_890
813,1.101709,4.176914,8.689131,20231017_132313_892
814,1.1064991,4.2343946,8.703502,20231017_132313_895
815,1.1112891,4.181704,8.708291,20231017_132313_897
816,1.1352394,4.143384,8.737032,20231017_132313_900
817,1.101709,4.2248144,8.756192,20231017_132313_903
818,1.2022998,4.277505,8.741821,20231017_132313_906
819,1.1160791,4.2200246,8.756192,20231017_132313_908
820,1.092129,4.191284,8.804092,20231017_132313_911
821,1.0873389,4.311035,8.717872,20231017_132313_913
822,1.0633887,4.157754,8.722662,20231017_132313_916
823,1.1112891,4.1721244,8.813672,20231017_132313_918
824,1.0825489,4.2200246,8.832832,20231017_132313_920
825,1.1543995,4.2152348,8.746612,20231017_132313_923
826,1.1208692,4.2104445,8.746612,20231017_132313_925
827,1.1304493,4.157754,8.837623,20231017_132313_928
828,1.1112891,4.2152348,8.813672,20231017_132313_930
829,1.1256592,4.2008643,8.789722,20231017_132313_932
830,1.1112891,4.1721244,8.780142,20231017_132313_936
831,1.0442286,4.2343946,8.780142,20231017_132313_938
832,1.1064991,4.191284,8.746612,20231017_132313_940
833,1.1256592,4.2343946,8.770562,20231017_132313_943
834,1.1112891,4.2152348,8.842413,20231017_132313_945
835,1.1304493,4.2296047,8.775352,20231017_132313_948
836,1.0873389,4.2296047,8.813672,20231017_132313_950
837,1.0681788,4.267925,8.799302,20231017_132313_953
838,1.0538087,4.152964,8.837623,20231017_132313_956
839,1.0490186,4.1864944,8.885523,20231017_132313_958
840,1.0873389,4.263135,8.928633,20231017_132313_961
841,1.0106983,4.2008643,8.818462,20231017_132313_963
842,1.0538087,4.248765,8.933423,20231017_132313_966
843,1.0825489,4.1960745,8.890313,20231017_132313_968
844,1.0729688,4.296665,8.890313,20231017_132313_971
845,1.0729688,4.239185,8.856783,20231017_132313_974
846,1.1064991,4.2248144,8.837623,20231017_132313_976
847,1.0729688,4.2008643,8.875943,20231017_132313_978
848,1.0585986,4.1864944,8.923843,20231017_132313_980
849,1.0154883,4.2439747,8.885523,20231017_132313_983
850,1.0442286,4.191284,8.919053,20231017_132313_985
851,1.0538087,4.1625443,8.890313,20231017_132313_988
852,1.0729688,4.1960745,8.890313,20231017_132313_991
853,1.0633887,4.1864944,8.861572,20231017_132313_993
854,1.0011182,4.191284,8.8951025,20231017_132313_996
855,1.0729688,4.152964,8.8951025,20231017_132313_998
856,0.9963282,4.1721244,8.8951025,20231017_132314_001
857,1.0585986,4.1864944,8.914263,20231017_132314_003
858,1.0346485,4.191284,8.861572,20231017_132314_006
